Sub,Subject,Location,Country,Year,Unit Code,Unit,Power Code,Power Code,Value,Power Code
INCINEQUAL_T1E,Income inequality: P90/P10 disposable income decile ratio,ESP,Spain,2012,P90P10,Interdecile ratio P90/P10,0,Units,4.9,0
INCINEQUAL_T1E,Income inequality: P90/P10 disposable income decile ratio,ESP,Spain,2013,P90P10,Interdecile ratio P90/P10,0,Units,5.4,0
INCINEQUAL_T1E,Income inequality: P90/P10 disposable income decile ratio,ESP,Spain,2014,P90P10,Interdecile ratio P90/P10,0,Units,5.5,0
INCINEQUAL_T1E,Income inequality: P90/P10 disposable income decile ratio,ESP,Spain,2015,P90P10,Interdecile ratio P90/P10,0,Units,5.3,0
INCINEQUAL_T1F,Income inequality: P90/P50 disposable income decile ratio ,ESP,Spain,2011,P90P50,Interdecile ratio P90/P50,0,Units,2.1,0
INCINEQUAL_T1F,Income inequality: P90/P50 disposable income decile ratio ,ESP,Spain,2012,P90P50,Interdecile ratio P90/P50,0,Units,2.0,0
INCINEQUAL_T1F,Income inequality: P90/P50 disposable income decile ratio ,ESP,Spain,2013,P90P50,Interdecile ratio P90/P50,0,Units,2.1,0
INCINEQUAL_T1F,Income inequality: P90/P50 disposable income decile ratio ,ESP,Spain,2014,P90P50,Interdecile ratio P90/P50,0,Units,2.1,0
INCINEQUAL_T1F,Income inequality: P90/P50 disposable income decile ratio ,ESP,Spain,2015,P90P50,Interdecile ratio P90/P50,0,Units,2.1,0
HOUSWEALTH_T1A,Financial asset of households: Currency and deposits,ESP,Spain,2011,PC,Percentage,0,Units,46.21887,0
HOUSWEALTH_T1A,Financial asset of households: Currency and deposits,ESP,Spain,2012,PC,Percentage,0,Units,46.5459,0
HOUSWEALTH_T1A,Financial asset of households: Currency and deposits,ESP,Spain,2013,PC,Percentage,0,Units,44.02632,0
HOUSWEALTH_T1A,Financial asset of households: Currency and deposits,ESP,Spain,2014,PC,Percentage,0,Units,42.03353,0
HOUSWEALTH_T1A,Financial asset of households: Currency and deposits,ESP,Spain,2015,PC,Percentage,0,Units,40.3852,0
HOUSWEALTH_T1B,Financial asset of households: Debt securities,ESP,Spain,2011,PC,Percentage,0,Units,4.767228,0
HOUSWEALTH_T1B,Financial asset of households: Debt securities,ESP,Spain,2012,PC,Percentage,0,Units,4.042696,0
HOUSWEALTH_T1B,Financial asset of households: Debt securities,ESP,Spain,2013,PC,Percentage,0,Units,2.5394930000000002,0
HOUSWEALTH_T1B,Financial asset of households: Debt securities,ESP,Spain,2014,PC,Percentage,0,Units,1.719077,0
HOUSWEALTH_T1B,Financial asset of households: Debt securities,ESP,Spain,2015,PC,Percentage,0,Units,1.676798,0
HOUSWEALTH_T1C,Financial asset of households: equity,ESP,Spain,2011,PC,Percentage,0,Units,24.19547,0
HOUSWEALTH_T1C,Financial asset of households: equity,ESP,Spain,2012,PC,Percentage,0,Units,24.30637,0
HOUSWEALTH_T1C,Financial asset of households: equity,ESP,Spain,2013,PC,Percentage,0,Units,26.65675,0
HOUSWEALTH_T1C,Financial asset of households: equity,ESP,Spain,2014,PC,Percentage,0,Units,26.613390000000003,0
HOUSWEALTH_T1C,Financial asset of households: equity,ESP,Spain,2015,PC,Percentage,0,Units,27.3984,0
HOUSWEALTH_T1D,Financial asset of households:  investment funds shares,ESP,Spain,2011,PC,Percentage,0,Units,6.684581,0
HOUSWEALTH_T1D,Financial asset of households:  investment funds shares,ESP,Spain,2012,PC,Percentage,0,Units,6.526022,0
HOUSWEALTH_T1D,Financial asset of households:  investment funds shares,ESP,Spain,2013,PC,Percentage,0,Units,9.203054,0
HOUSWEALTH_T1D,Financial asset of households:  investment funds shares,ESP,Spain,2014,PC,Percentage,0,Units,11.230039999999999,0
HOUSWEALTH_T1D,Financial asset of households:  investment funds shares,ESP,Spain,2015,PC,Percentage,0,Units,12.57732,0
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,ESP,Spain,2011,PC,Percentage,0,Units,6.492725,0
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,ESP,Spain,2012,PC,Percentage,0,Units,6.804492999999999,0
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,ESP,Spain,2013,PC,Percentage,0,Units,6.761405,0
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,ESP,Spain,2014,PC,Percentage,0,Units,7.464557000000001,0
HOUSWEALTH_T1E,Financial asset of households: Life insurance and annuities,ESP,Spain,2015,PC,Percentage,0,Units,7.249746000000001,0
HOUSWEALTH_T1F,Financial asset of households: Pension funds,ESP,Spain,2011,PC,Percentage,0,Units,7.652749000000001,0
HOUSWEALTH_T1F,Financial asset of households: Pension funds,ESP,Spain,2012,PC,Percentage,0,Units,7.945216,0
HOUSWEALTH_T1F,Financial asset of households: Pension funds,ESP,Spain,2013,PC,Percentage,0,Units,7.792588,0
HOUSWEALTH_T1F,Financial asset of households: Pension funds,ESP,Spain,2014,PC,Percentage,0,Units,7.9991330000000005,0
HOUSWEALTH_T1F,Financial asset of households: Pension funds,ESP,Spain,2015,PC,Percentage,0,Units,7.859027,0
HOUSDEBT_T1,Households debt,ESP,Spain,2011,PC,Percentage,0,Units,142.8231,0
HOUSDEBT_T1,Households debt,ESP,Spain,2012,PC,Percentage,0,Units,141.5139,0
HOUSDEBT_T1,Households debt,ESP,Spain,2013,PC,Percentage,0,Units,134.895,0
HOUSDEBT_T1,Households debt,ESP,Spain,2014,PC,Percentage,0,Units,127.984,0
HOUSDEBT_T1,Households debt,ESP,Spain,2015,PC,Percentage,0,Units,121.7261,0
TRADEGDP_T1A,International imports in goods and services,ESP,Spain,2011,PC,Percentage,0,Units,29.165985,0
TRADEGDP_T1A,International imports in goods and services,ESP,Spain,2012,PC,Percentage,0,Units,29.231161,0
TRADEGDP_T1A,International imports in goods and services,ESP,Spain,2013,PC,Percentage,0,Units,28.962077,0
TRADEGDP_T1A,International imports in goods and services,ESP,Spain,2014,PC,Percentage,0,Units,30.283478999999996,0
TRADEGDP_T1A,International imports in goods and services,ESP,Spain,2015,PC,Percentage,0,Units,30.60199,0
TRADEGDP_T1B,International exports in goods and services,ESP,Spain,2011,PC,Percentage,0,Units,28.920107,0
TRADEGDP_T1B,International exports in goods and services,ESP,Spain,2012,PC,Percentage,0,Units,30.69998,0
TRADEGDP_T1B,International exports in goods and services,ESP,Spain,2013,PC,Percentage,0,Units,32.217535,0
TRADEGDP_T1B,International exports in goods and services,ESP,Spain,2014,PC,Percentage,0,Units,32.712995,0
TRADEGDP_T1B,International exports in goods and services,ESP,Spain,2015,PC,Percentage,0,Units,32.935306,0
MERTRADE_T2,Imports of goods,ESP,Spain,2014,USD,US Dollar,9,Billions,350.97777,9
MERTRADE_T1,Trade balance of goods,ESP,Spain,2014,USD,US Dollar,9,Billions,-32.328461,9
MERTRADE_T3,Exports of goods,ESP,Spain,2014,USD,US Dollar,9,Billions,318.64931,9
SVCTRADE_T1,Trade balance of services,ESP,Spain,2011,USD,US Dollar,9,Billions,59.219190000000005,9
SVCTRADE_T1,Trade balance of services,ESP,Spain,2012,USD,US Dollar,9,Billions,58.1602,9
SVCTRADE_T1,Trade balance of services,ESP,Spain,2013,USD,US Dollar,9,Billions,63.43309,9
SVCTRADE_T1,Trade balance of services,ESP,Spain,2014,USD,US Dollar,9,Billions,63.544259999999994,9
SVCTRADE_T1,Trade balance of services,ESP,Spain,2015,USD,US Dollar,9,Billions,52.70831999999999,9
SVCTRADE_T2,Imports of services,ESP,Spain,2011,USD,US Dollar,9,Billions,71.38063000000001,9
SVCTRADE_T2,Imports of services,ESP,Spain,2012,USD,US Dollar,9,Billions,64.38895,9
SVCTRADE_T2,Imports of services,ESP,Spain,2013,USD,US Dollar,9,Billions,62.99369,9
SVCTRADE_T2,Imports of services,ESP,Spain,2014,USD,US Dollar,9,Billions,69.70723000000001,9
SVCTRADE_T2,Imports of services,ESP,Spain,2015,USD,US Dollar,9,Billions,65.40562,9
SVCTRADE_T3,Exports of services,ESP,Spain,2011,USD,US Dollar,9,Billions,130.5998,9
SVCTRADE_T3,Exports of services,ESP,Spain,2012,USD,US Dollar,9,Billions,122.5491,9
SVCTRADE_T3,Exports of services,ESP,Spain,2013,USD,US Dollar,9,Billions,126.4268,9
SVCTRADE_T3,Exports of services,ESP,Spain,2014,USD,US Dollar,9,Billions,133.2515,9
SVCTRADE_T3,Exports of services,ESP,Spain,2015,USD,US Dollar,9,Billions,118.1139,9
FDIFLSTK_T1A,Outflows of foreign direct investment,ESP,Spain,2013,USD,US Dollar,6,Millions,11770.875,6
FDIFLSTK_T1A,Outflows of foreign direct investment,ESP,Spain,2014,USD,US Dollar,6,Millions,31613.374,6
FDIFLSTK_T1B,Inflows of foreign direct investment,ESP,Spain,2013,USD,US Dollar,6,Millions,27550.777000000002,6
FDIFLSTK_T1B,Inflows of foreign direct investment,ESP,Spain,2014,USD,US Dollar,6,Millions,20314.449,6
BOP_T1,Current account balance,ESP,Spain,2011,PC,Percentage,0,Units,-3.179057,0
BOP_T1,Current account balance,ESP,Spain,2012,PC,Percentage,0,Units,-0.21952270000000004,0
BOP_T1,Current account balance,ESP,Spain,2013,PC,Percentage,0,Units,1.520583,0
BOP_T1,Current account balance,ESP,Spain,2014,PC,Percentage,0,Units,1.077954,0
BOP_T1,Current account balance,ESP,Spain,2015,PC,Percentage,0,Units,1.1624510000000001,0
LTINTRST_T1,Long-term interest rates,ESP,Spain,2011,PC,Percentage,0,Units,5.436894000000001,0
LTINTRST_T1,Long-term interest rates,ESP,Spain,2012,PC,Percentage,0,Units,5.8465370000000005,0
LTINTRST_T1,Long-term interest rates,ESP,Spain,2013,PC,Percentage,0,Units,4.561962,0
LTINTRST_T1,Long-term interest rates,ESP,Spain,2014,PC,Percentage,0,Units,2.7218310000000003,0
LTINTRST_T1,Long-term interest rates,ESP,Spain,2015,PC,Percentage,0,Units,1.7350869999999998,0
INTLCOMP_T1,Real effective exchange rates,ESP,Spain,2011,IDX,Index,0,Units,105.44125,0
INTLCOMP_T1,Real effective exchange rates,ESP,Spain,2012,IDX,Index,0,Units,103.21700000000001,0
INTLCOMP_T1,Real effective exchange rates,ESP,Spain,2013,IDX,Index,0,Units,104.64635,0
INTLCOMP_T1,Real effective exchange rates,ESP,Spain,2014,IDX,Index,0,Units,104.42685999999999,0
INTLCOMP_T1,Real effective exchange rates,ESP,Spain,2015,IDX,Index,0,Units,100.0,0
WENERGYS_T1,Total primary energy supply,ESP,Spain,2011,TOE,Tonnes of oil equivalent (toe),6,Millions,125.76,6
WENERGYS_T1,Total primary energy supply,ESP,Spain,2012,TOE,Tonnes of oil equivalent (toe),6,Millions,125.55,6
WENERGYS_T1,Total primary energy supply,ESP,Spain,2013,TOE,Tonnes of oil equivalent (toe),6,Millions,117.18,6
WENERGYS_T1,Total primary energy supply,ESP,Spain,2014,TOE,Tonnes of oil equivalent (toe),6,Millions,114.58,6
WENERGYS_T1,Total primary energy supply,ESP,Spain,2015,TOE,Tonnes of oil equivalent (toe),6,Millions,118.9,6
TPES_T1,Total primary energy supply per unit of GDP,ESP,Spain,2011,TOE,Tonnes of oil equivalent (toe),0,Units,0.085,0
TPES_T1,Total primary energy supply per unit of GDP,ESP,Spain,2012,TOE,Tonnes of oil equivalent (toe),0,Units,0.08800000000000001,0
TPES_T1,Total primary energy supply per unit of GDP,ESP,Spain,2013,TOE,Tonnes of oil equivalent (toe),0,Units,0.083,0
TPES_T1,Total primary energy supply per unit of GDP,ESP,Spain,2014,TOE,Tonnes of oil equivalent (toe),0,Units,0.08,0
TPES_T1,Total primary energy supply per unit of GDP,ESP,Spain,2015,TOE,Tonnes of oil equivalent (toe),0,Units,0.081,0
WELECGEN_T1,Electricity generation,ESP,Spain,2011,TWH,Terawatt hours,0,Units,291533.0,0
WELECGEN_T1,Electricity generation,ESP,Spain,2012,TWH,Terawatt hours,0,Units,293942.0,0
WELECGEN_T1,Electricity generation,ESP,Spain,2013,TWH,Terawatt hours,0,Units,281445.0,0
WELECGEN_T1,Electricity generation,ESP,Spain,2014,TWH,Terawatt hours,0,Units,274949.0,0
WELECGEN_T1,Electricity generation,ESP,Spain,2015,TWH,Terawatt hours,0,Units,277683.0,0
NUCLEARNRJ_T1A,Nuclear electricity generation; Terawatt hours,ESP,Spain,2014,TWH,Terawatt hours,0,Units,54.8,0
NUCLEARNRJ_T1B,Nuclear electricity generation; As a percentage of total electricity generation,ESP,Spain,2014,PC,Percentage,0,Units,20.4,0
NUCLEARNRJ_T1C,Nuclear power plants connected to the grid,ESP,Spain,2014,NBR,Number,0,Units,8.0,0
NUCLEARNRJ_T1D,Nuclear power plants under construction,ESP,Spain,2014,NBR,Number,0,Units,0.0,0
RNEWABLE_T1,Contribution of renewables to energy supply,ESP,Spain,2011,PC,Percentage,0,Units,0.1179,0
RNEWABLE_T1,Contribution of renewables to energy supply,ESP,Spain,2012,PC,Percentage,0,Units,0.1285,0
RNEWABLE_T1,Contribution of renewables to energy supply,ESP,Spain,2013,PC,Percentage,0,Units,0.1514,0
RNEWABLE_T1,Contribution of renewables to energy supply,ESP,Spain,2014,PC,Percentage,0,Units,0.1551,0
RNEWABLE_T1,Contribution of renewables to energy supply,ESP,Spain,2015,PC,Percentage,0,Units,0.1398,0
OILPROD_T1,Production of crude oil,ESP,Spain,2011,TONNE,Tonnes,6,Millions,101.904,6
OILPROD_T1,Production of crude oil,ESP,Spain,2012,TONNE,Tonnes,6,Millions,144.703,6
OILPROD_T1,Production of crude oil,ESP,Spain,2013,TONNE,Tonnes,6,Millions,375.005,6
OILPROD_T1,Production of crude oil,ESP,Spain,2014,TONNE,Tonnes,6,Millions,310.806,6
OILPROD_T1,Production of crude oil,ESP,Spain,2015,TONNE,Tonnes,6,Millions,236.416,6
OILPRICES_T1,Crude oil import prices,ESP,Spain,2011,USD,US Dollar,0,Units,108.5,0
OILPRICES_T1,Crude oil import prices,ESP,Spain,2012,USD,US Dollar,0,Units,109.48,0
OILPRICES_T1,Crude oil import prices,ESP,Spain,2013,USD,US Dollar,0,Units,106.77,0
OILPRICES_T1,Crude oil import prices,ESP,Spain,2014,USD,US Dollar,0,Units,97.07,0
TRANSPGOOD_T1,Inland goods transport,ESP,Spain,2011,TONNEKM,Tonnes-kilometres,9,Billions,223.459,9
TRANSPGOOD_T1,Inland goods transport,ESP,Spain,2012,TONNEKM,Tonnes-kilometres,9,Billions,215.582,9
TRANSPGOOD_T1,Inland goods transport,ESP,Spain,2013,TONNEKM,Tonnes-kilometres,9,Billions,208.679,9
TRANSPGOOD_T1,Inland goods transport,ESP,Spain,2014,TONNEKM,Tonnes-kilometres,9,Billions,212.333,9
TRANSPPASSENG_T1,Inland passenger transport,ESP,Spain,2011,PKM,Passenger-kilometres,9,Billions,412.55800000000005,9
TRANSPPASSENG_T1,Inland passenger transport,ESP,Spain,2012,PKM,Passenger-kilometres,9,Billions,398.05199999999996,9
TRANSPPASSENG_T1,Inland passenger transport,ESP,Spain,2013,PKM,Passenger-kilometres,9,Billions,392.161,9
TRANSPPASSENG_T1,Inland passenger transport,ESP,Spain,2014,PKM,Passenger-kilometres,9,Billions,384.27,9
RDDEATH_T1,Road fatalities,ESP,Spain,2011,1000000HAB,Per 1 000 000 inhabitants,0,Units,44.071056,0
RDDEATH_T1,Road fatalities,ESP,Spain,2012,1000000HAB,Per 1 000 000 inhabitants,0,Units,40.685818,0
RDDEATH_T1,Road fatalities,ESP,Spain,2013,1000000HAB,Per 1 000 000 inhabitants,0,Units,36.036001,0
RDDEATH_T1,Road fatalities,ESP,Spain,2014,1000000HAB,Per 1 000 000 inhabitants,0,Units,36.375703,0
EMPLAGE_T1A,Employment rates for age group 15-24,ESP,Spain,2011,PC,Percentage,0,Units,22.0,0
EMPLAGE_T1A,Employment rates for age group 15-24,ESP,Spain,2012,PC,Percentage,0,Units,18.4,0
EMPLAGE_T1A,Employment rates for age group 15-24,ESP,Spain,2013,PC,Percentage,0,Units,16.825,0
EMPLAGE_T1A,Employment rates for age group 15-24,ESP,Spain,2014,PC,Percentage,0,Units,16.7,0
EMPLAGE_T1A,Employment rates for age group 15-24,ESP,Spain,2015,PC,Percentage,0,Units,17.925,0
EMPLAGE_T1B,Employment rates for age group 25-54,ESP,Spain,2011,PC,Percentage,0,Units,69.05,0
EMPLAGE_T1B,Employment rates for age group 25-54,ESP,Spain,2012,PC,Percentage,0,Units,66.7,0
EMPLAGE_T1B,Employment rates for age group 25-54,ESP,Spain,2013,PC,Percentage,0,Units,65.825,0
EMPLAGE_T1B,Employment rates for age group 25-54,ESP,Spain,2014,PC,Percentage,0,Units,67.4,0
EMPLAGE_T1B,Employment rates for age group 25-54,ESP,Spain,2015,PC,Percentage,0,Units,69.425,0
EMPLAGE_T1C,Employment rates for age group 55-64,ESP,Spain,2011,PC,Percentage,0,Units,44.475,0
EMPLAGE_T1C,Employment rates for age group 55-64,ESP,Spain,2012,PC,Percentage,0,Units,43.875,0
EMPLAGE_T1C,Employment rates for age group 55-64,ESP,Spain,2013,PC,Percentage,0,Units,43.25,0
EMPLAGE_T1C,Employment rates for age group 55-64,ESP,Spain,2014,PC,Percentage,0,Units,44.3,0
EMPLAGE_T1C,Employment rates for age group 55-64,ESP,Spain,2015,PC,Percentage,0,Units,46.9,0
PTEMPL_T1,Incidence of part-time employment,ESP,Spain,2011,PC,Percentage,0,Units,12.658208,0
PTEMPL_T1,Incidence of part-time employment,ESP,Spain,2012,PC,Percentage,0,Units,13.574195999999999,0
PTEMPL_T1,Incidence of part-time employment,ESP,Spain,2013,PC,Percentage,0,Units,14.731691,0
PTEMPL_T1,Incidence of part-time employment,ESP,Spain,2014,PC,Percentage,0,Units,14.706776999999999,0
PTEMPL_T1,Incidence of part-time employment,ESP,Spain,2015,PC,Percentage,0,Units,14.468982,0
SELFEMPL_T1A,Self-employment rates: women,ESP,Spain,2012,PC,Percentage,0,Units,12.73853,0
SELFEMPL_T1A,Self-employment rates: women,ESP,Spain,2013,PC,Percentage,0,Units,13.06834,0
SELFEMPL_T1A,Self-employment rates: women,ESP,Spain,2014,PC,Percentage,0,Units,12.981060000000001,0
SELFEMPL_T1B,Self-employment rates: men,ESP,Spain,2012,PC,Percentage,0,Units,21.32234,0
SELFEMPL_T1B,Self-employment rates: men,ESP,Spain,2013,PC,Percentage,0,Units,22.08009,0
SELFEMPL_T1B,Self-employment rates: men,ESP,Spain,2014,PC,Percentage,0,Units,21.656270000000003,0
SELFEMPL_T1C,Self-employment rates: total,ESP,Spain,2012,PC,Percentage,0,Units,17.399179999999998,0
SELFEMPL_T1C,Self-employment rates: total,ESP,Spain,2013,PC,Percentage,0,Units,17.949379999999998,0
SELFEMPL_T1C,Self-employment rates: total,ESP,Spain,2014,PC,Percentage,0,Units,17.6888,0
HOURSWKD_T1,Average hours actually worked,ESP,Spain,2011,HOUR,Hours,0,Units,1715.5,0
HOURSWKD_T1,Average hours actually worked,ESP,Spain,2012,HOUR,Hours,0,Units,1701.2,0
HOURSWKD_T1,Average hours actually worked,ESP,Spain,2013,HOUR,Hours,0,Units,1693.5,0
HOURSWKD_T1,Average hours actually worked,ESP,Spain,2014,HOUR,Hours,0,Units,1694.6,0
HOURSWKD_T1,Average hours actually worked,ESP,Spain,2015,HOUR,Hours,0,Units,1699.5,0
UNEMPLRT_T1B,Unemployment rates: men,ESP,Spain,2011,PC,Percentage,0,Units,21.04427,0
UNEMPLRT_T1B,Unemployment rates: men,ESP,Spain,2012,PC,Percentage,0,Units,24.58175,0
UNEMPLRT_T1B,Unemployment rates: men,ESP,Spain,2013,PC,Percentage,0,Units,25.59851,0
UNEMPLRT_T1B,Unemployment rates: men,ESP,Spain,2014,PC,Percentage,0,Units,23.601879999999998,0
UNEMPLRT_T1B,Unemployment rates: men,ESP,Spain,2015,PC,Percentage,0,Units,20.77279,0
UNEMPLRT_T1A,Unemployment rates: women,ESP,Spain,2011,PC,Percentage,0,Units,21.81188,0
UNEMPLRT_T1A,Unemployment rates: women,ESP,Spain,2012,PC,Percentage,0,Units,25.033079999999998,0
UNEMPLRT_T1A,Unemployment rates: women,ESP,Spain,2013,PC,Percentage,0,Units,26.670640000000002,0
UNEMPLRT_T1A,Unemployment rates: women,ESP,Spain,2014,PC,Percentage,0,Units,25.425079999999998,0
UNEMPLRT_T1A,Unemployment rates: women,ESP,Spain,2015,PC,Percentage,0,Units,23.54787,0
UNEMPLRT_T1C,Unemployment rates: total,ESP,Spain,2011,PC,Percentage,0,Units,21.39048,0
UNEMPLRT_T1C,Unemployment rates: total,ESP,Spain,2012,PC,Percentage,0,Units,24.78815,0
UNEMPLRT_T1C,Unemployment rates: total,ESP,Spain,2013,PC,Percentage,0,Units,26.0919,0
UNEMPLRT_T1C,Unemployment rates: total,ESP,Spain,2014,PC,Percentage,0,Units,24.44284,0
